CustomerID,SignupDate,Gender,AgeBand,Segment,Tier,City,State,Region,PreferredChannel,ActivityWeight
617606,2020-02-23,Female,25-34,Family Buyer,Tier-2,Jaipur,Rajasthan,North,Flipkart,1.9644
617607,2021-10-11,Female,25-34,Young Professional,Tier-2,Indore,Madhya Pradesh,Central,Flipkart,1.099
617608,2022-04-26,Male,18-24,Gamer,Tier-1,Chennai,Tamil Nadu,South,Amazon India,0.7051
617609,2021-11-27,Male,25-34,Young Professional,Tier-3,Varanasi,Uttar Pradesh,North,Amazon India,0.2107
617610,2020-09-29,Female,45+,Family Buyer,Tier-1,Bengaluru,Karnataka,South,Amazon India,0.661
617611,2022-07-20,Female,18-24,Young Professional,Tier-1,Chennai,Tamil Nadu,South,Flipkart,2.3449
617612,2020-11-21,Male,25-34,Student,Tier-1,Hyderabad,Telangana,South,Amazon India,0.8127
617613,2023-06-13,Female,35-44,Family Buyer,Tier-3,Dhanbad,Jharkhand,East,Amazon India,0.3138
617614,2023-03-21,Male,18-24,Young Professional,Tier-1,Bengaluru,Karnataka,South,Amazon India,0.9605
617615,2021-12-07,Male,18-24,Student,Tier-2,Jaipur,Rajasthan,North,Amazon India,0.7383
617616,2023-10-10,Male,25-34,Student,Tier-2,Nagpur,Maharashtra,West,Flipkart,0.636
617617,2022-05-21,Female,18-24,Gamer,Tier-2,Nagpur,Maharashtra,West,Flipkart,2.7194
617618,2021-10-26,Male,25-34,Young Professional,Tier-2,Nagpur,Maharashtra,West,Amazon India,2.9255
617619,2024-03-01,Male,25-34,Young Professional,Tier-2,Patna,Bihar,East,Flipkart,1.1455
617620,2021-01-17,Male,45+,Family Buyer,Tier-1,Kolkata,West Bengal,East,Flipkart,0.9508
617621,2020-06-16,Male,35-44,Young Professional,Tier-1,Mumbai,Maharashtra,West,boAt Official Website,0.4638
617622,2023-09-19,Female,25-34,Working Professional,Tier-2,Vadodara,Gujarat,West,Amazon India,0.3485
617623,2020-08-24,Female,35-44,Family Buyer,Tier-2,Coimbatore,Tamil Nadu,South,Croma,2.5293
617624,2023-08-08,Male,45+,Working Professional,Tier-1,Chennai,Tamil Nadu,South,boAt Official Website,2.0065
617625,2023-06-11,Male,25-34,Student,Tier-2,Vadodara,Gujarat,West,Reliance Digital,1.4333
617626,2020-10-27,Female,25-34,Gift Buyer,Tier-3,Rajkot,Gujarat,West,Amazon India,0.6966
617627,2022-05-27,Male,18-24,Student,Tier-3,Varanasi,Uttar Pradesh,North,Flipkart,0.3361
617628,2024-01-18,Female,18-24,Student,Tier-2,Kochi,Kerala,South,Amazon India,1.4178
617629,2024-03-12,Male,25-34,Young Professional,Tier-2,Jaipur,Rajasthan,North,Flipkart,0.4378
617630,2020-05-05,Male,45+,Working Professional,Tier-1,Chennai,Tamil Nadu,South,Vijay Sales,1.0399
617631,2019-09-09,Female,25-34,Gamer,Tier-3,Mysuru,Karnataka,South,Amazon India,1.7799
617632,2024-07-10,Male,35-44,Working Professional,Tier-3,Dhanbad,Jharkhand,East,Flipkart,0.978
617633,2022-09-29,Female,25-34,Student,Tier-1,Delhi,Delhi,North,Flipkart,0.4749
617634,2021-12-13,Male,18-24,Gamer,Tier-2,Kochi,Kerala,South,Flipkart,0.3493
617635,2024-03-11,Male,35-44,Young Professional,Tier-1,Ahmedabad,Gujarat,West,Reliance Digital,0.5909
617636,2020-11-28,Male,25-34,Young Professional,Tier-1,Bengaluru,Karnataka,South,Amazon India,1.1001
617637,2023-06-09,Female,25-34,Working Professional,Tier-3,Raipur,Chhattisgarh,Central,Flipkart,0.6807
617638,2024-05-20,Male,18-24,Student,Tier-2,Bhopal,Madhya Pradesh,Central,Amazon India,1.4948
617639,2020-12-05,Male,35-44,Family Buyer,Tier-3,Varanasi,Uttar Pradesh,North,boAt Official Website,0.625
617640,2022-06-17,Female,18-24,Gamer,Tier-2,Vadodara,Gujarat,West,Local Multi-brand Retail,1.0008
617641,2019-09-16,Female,45+,Working Professional,Tier-2,Surat,Gujarat,West,Flipkart,0.7928
617642,2022-12-21,Male,25-34,Young Professional,Tier-2,Lucknow,Uttar Pradesh,North,boAt Official Website,0.5588
617643,2020-01-31,Male,18-24,Young Professional,Tier-2,Coimbatore,Tamil Nadu,South,Flipkart,0.4408
617644,2024-12-03,Male,25-34,Young Professional,Tier-1,Hyderabad,Telangana,South,Amazon India,0.7295
617645,2021-10-15,Male,18-24,Young Professional,Tier-3,Varanasi,Uttar Pradesh,North,Local Multi-brand Retail,0.5721
617646,2021-11-28,Male,35-44,Family Buyer,Tier-1,Hyderabad,Telangana,South,Vijay Sales,0.9785
617647,2021-09-11,Male,35-44,Young Professional,Tier-3,Gwalior,Madhya Pradesh,Central,Vijay Sales,1.9259
617648,2022-12-03,Male,25-34,Working Professional,Tier-2,Patna,Bihar,East,Croma,1.1707
617649,2020-01-10,Female,35-44,Gamer,Tier-2,Indore,Madhya Pradesh,Central,Vijay Sales,1.0948
617650,2019-03-01,Female,18-24,Working Professional,Tier-1,Chennai,Tamil Nadu,South,boAt Official Website,0.8058
617651,2024-04-02,Male,18-24,Young Professional,Tier-3,Rajkot,Gujarat,West,Flipkart,1.15
617652,2022-03-11,Male,35-44,Young Professional,Tier-2,Nagpur,Maharashtra,West,Amazon India,3.532
617653,2019-01-20,Female,25-34,Gift Buyer,Tier-2,Chandigarh,Chandigarh,North,Amazon India,0.3118
617654,2019-12-16,Male,25-34,Young Professional,Tier-1,Chennai,Tamil Nadu,South,boAt Official Website,1.2214
617655,2024-07-11,Male,25-34,Young Professional,Tier-3,Varanasi,Uttar Pradesh,North,Flipkart,2.304
617656,2024-06-11,Female,35-44,Gift Buyer,Tier-1,Hyderabad,Telangana,South,Vijay Sales,0.2565
617657,2019-04-10,Male,18-24,Gamer,Tier-3,Jodhpur,Rajasthan,North,Amazon India,0.5601
617658,2022-09-02,Male,18-24,Gamer,Tier-3,Mysuru,Karnataka,South,Flipkart,0.5311
617659,2019-10-12,Male,25-34,Gamer,Tier-3,Siliguri,West Bengal,East,Flipkart,0.4645
617660,2020-09-27,Male,25-34,Young Professional,Tier-2,Kochi,Kerala,South,boAt Official Website,1.2852
617661,2019-12-19,Male,45+,Family Buyer,Tier-3,Dehradun,Uttarakhand,North,Amazon India,0.5042
617662,2024-06-12,Female,18-24,Gamer,Tier-2,Surat,Gujarat,West,boAt Official Website,1.1025
617663,2020-07-27,Male,18-24,Student,Tier-2,Jaipur,Rajasthan,North,Flipkart,0.4005
617664,2020-08-06,Female,25-34,Young Professional,Tier-2,Bhopal,Madhya Pradesh,Central,Amazon India,0.8619
617665,2019-02-12,Female,35-44,Young Professional,Tier-2,Lucknow,Uttar Pradesh,North,Amazon India,0.1455
617666,2024-01-22,Male,18-24,Gamer,Tier-2,Lucknow,Uttar Pradesh,North,Amazon India,0.5923
617667,2024-09-12,Male,18-24,Gamer,Tier-1,Bengaluru,Karnataka,South,boAt Official Website,2.3734
617668,2023-06-04,Female,35-44,Young Professional,Tier-1,Delhi,Delhi,North,Flipkart,0.4109
617669,2019-12-17,Female,45+,Working Professional,Tier-3,Jabalpur,Madhya Pradesh,Central,Amazon India,0.6157
617670,2022-06-24,Male,18-24,Student,Tier-3,Siliguri,West Bengal,East,Vijay Sales,0.6675
617671,2022-09-02,Male,25-34,Young Professional,Tier-1,Ahmedabad,Gujarat,West,Amazon India,4.0793
617672,2019-05-13,Male,35-44,Family Buyer,Tier-3,Varanasi,Uttar Pradesh,North,Flipkart,0.3155
617673,2024-12-03,Female,25-34,Working Professional,Tier-1,Delhi,Delhi,North,Amazon India,1.5628
617674,2024-07-03,Female,25-34,Gamer,Tier-1,Mumbai,Maharashtra,West,Reliance Digital,0.2209
617675,2020-05-05,Female,45+,Family Buyer,Tier-3,Jodhpur,Rajasthan,North,Local Multi-brand Retail,0.7774
617676,2024-10-17,Male,25-34,Family Buyer,Tier-1,Chennai,Tamil Nadu,South,Flipkart,2.8435
617677,2023-06-23,Female,18-24,Student,Tier-2,Coimbatore,Tamil Nadu,South,Flipkart,0.5532
617678,2024-10-18,Male,35-44,Gift Buyer,Tier-1,Delhi,Delhi,North,Amazon India,0.2786
617679,2019-11-25,Male,25-34,Young Professional,Tier-1,Delhi,Delhi,North,Amazon India,1.2838
617680,2023-05-23,Female,45+,Young Professional,Tier-2,Lucknow,Uttar Pradesh,North,Amazon India,0.3308
617681,2020-05-01,Male,18-24,Young Professional,Tier-2,Kochi,Kerala,South,boAt Official Website,0.5069
617682,2021-06-22,Male,25-34,Young Professional,Tier-1,Mumbai,Maharashtra,West,Reliance Digital,1.1426
617683,2023-07-12,Male,18-24,Young Professional,Tier-2,Patna,Bihar,East,Local Multi-brand Retail,0.534
617684,2021-12-21,Female,25-34,Working Professional,Tier-1,Bengaluru,Karnataka,South,Amazon India,1.8621
617685,2019-04-06,Female,25-34,Young Professional,Tier-1,Kolkata,West Bengal,East,Amazon India,0.6696
617686,2021-06-26,Female,35-44,Young Professional,Tier-1,Pune,Maharashtra,West,Amazon India,0.9626
617687,2024-07-17,Male,35-44,Family Buyer,Tier-3,Varanasi,Uttar Pradesh,North,Amazon India,0.2408
617688,2019-02-19,Female,35-44,Student,Tier-2,Chandigarh,Chandigarh,North,Amazon India,0.7591
617689,2024-03-14,Male,45+,Family Buyer,Tier-1,Mumbai,Maharashtra,West,Croma,1.7073
617690,2022-03-25,Male,45+,Family Buyer,Tier-2,Lucknow,Uttar Pradesh,North,Reliance Digital,0.2675
617691,2019-03-30,Male,18-24,Student,Tier-1,Delhi,Delhi,North,Flipkart,0.7882
617692,2021-05-19,Male,18-24,Student,Tier-3,Raipur,Chhattisgarh,Central,Amazon India,0.4901
617693,2022-05-01,Male,18-24,Young Professional,Tier-1,Bengaluru,Karnataka,South,Local Multi-brand Retail,0.4714
617694,2022-05-03,Female,25-34,Gift Buyer,Tier-2,Kochi,Kerala,South,Amazon India,0.9478
617695,2022-10-27,Male,35-44,Working Professional,Tier-2,Vadodara,Gujarat,West,Flipkart,1.0219
617696,2024-10-10,Female,25-34,Student,Tier-3,Gwalior,Madhya Pradesh,Central,Amazon India,0.567
617697,2024-08-25,Male,18-24,Gamer,Tier-3,Varanasi,Uttar Pradesh,North,Croma,0.5938
617698,2020-11-29,Female,18-24,Gift Buyer,Tier-2,Surat,Gujarat,West,Croma,0.3854
617699,2021-07-24,Female,18-24,Young Professional,Tier-2,Lucknow,Uttar Pradesh,North,Vijay Sales,1.7338
617700,2022-04-28,Male,35-44,Family Buyer,Tier-3,Raipur,Chhattisgarh,Central,Amazon India,0.2726
617701,2023-03-05,Male,18-24,Student,Tier-2,Bhopal,Madhya Pradesh,Central,boAt Official Website,0.6298
617702,2023-03-27,Male,18-24,Gamer,Tier-2,Jaipur,Rajasthan,North,Reliance Digital,0.1535
617703,2023-01-10,Male,25-34,Working Professional,Tier-1,Pune,Maharashtra,West,Amazon India,0.4141
617704,2023-12-21,Male,18-24,Gamer,Tier-2,Jaipur,Rajasthan,North,Reliance Digital,0.9657
617705,2023-07-20,Male,18-24,Student,Tier-1,Chennai,Tamil Nadu,South,boAt Official Website,2.0299
617706,2021-09-14,Male,18-24,Student,Tier-1,Bengaluru,Karnataka,South,Amazon India,0.2727
617707,2019-02-13,Female,18-24,Student,Tier-1,Chennai,Tamil Nadu,South,boAt Official Website,0.5031
617708,2022-01-09,Male,45+,Family Buyer,Tier-2,Coimbatore,Tamil Nadu,South,Amazon India,0.5807
617709,2019-02-25,Female,18-24,Young Professional,Tier-3,Bareilly,Uttar Pradesh,North,Flipkart,3.9477
617710,2020-08-29,Male,18-24,Student,Tier-2,Indore,Madhya Pradesh,Central,Reliance Digital,0.6614
617711,2024-06-22,Male,25-34,Young Professional,Tier-2,Patna,Bihar,East,Amazon India,1.3419
617712,2020-03-19,Female,25-34,Young Professional,Tier-3,Jodhpur,Rajasthan,North,Local Multi-brand Retail,1.6077
617713,2024-11-28,Male,45+,Gamer,Tier-1,Mumbai,Maharashtra,West,Flipkart,0.5986
617714,2019-03-29,Female,45+,Family Buyer,Tier-1,Hyderabad,Telangana,South,Flipkart,0.5708
617715,2020-04-23,Female,18-24,Student,Tier-2,Chandigarh,Chandigarh,North,Flipkart,0.4928
617716,2024-01-06,Female,45+,Family Buyer,Tier-2,Patna,Bihar,East,boAt Official Website,0.4173
617717,2022-06-03,Male,25-34,Young Professional,Tier-1,Ahmedabad,Gujarat,West,Vijay Sales,2.4135
617718,2023-12-17,Female,25-34,Gamer,Tier-2,Nagpur,Maharashtra,West,Amazon India,1.7592
617719,2024-07-12,Female,35-44,Gamer,Tier-1,Kolkata,West Bengal,East,Flipkart,0.948
617720,2021-05-29,Male,25-34,Young Professional,Tier-2,Bhopal,Madhya Pradesh,Central,Flipkart,1.6819
617721,2021-03-07,Female,45+,Family Buyer,Tier-1,Delhi,Delhi,North,Amazon India,0.935
617722,2021-04-19,Female,35-44,Gift Buyer,Tier-2,Lucknow,Uttar Pradesh,North,Amazon India,1.7281
617723,2020-02-03,Male,25-34,Young Professional,Tier-2,Patna,Bihar,East,Amazon India,1.5631
617724,2019-04-21,Male,18-24,Student,Tier-3,Trichy,Tamil Nadu,South,Croma,0.4069
617725,2022-01-16,Male,25-34,Young Professional,Tier-2,Patna,Bihar,East,Croma,0.1254
617726,2024-02-11,Male,35-44,Working Professional,Tier-1,Mumbai,Maharashtra,West,Flipkart,0.6868
617727,2024-08-20,Male,25-34,Gift Buyer,Tier-2,Patna,Bihar,East,Local Multi-brand Retail,0.2341
617728,2023-10-21,Male,25-34,Young Professional,Tier-2,Jaipur,Rajasthan,North,Local Multi-brand Retail,1.4959
617729,2024-02-20,Female,18-24,Young Professional,Tier-2,Surat,Gujarat,West,Amazon India,2.0405
617730,2024-04-03,Male,25-34,Young Professional,Tier-1,Bengaluru,Karnataka,South,Flipkart,1.205
617731,2020-07-19,Male,18-24,Student,Tier-3,Jodhpur,Rajasthan,North,Flipkart,0.8927
617732,2022-10-06,Female,45+,Family Buyer,Tier-1,Bengaluru,Karnataka,South,Local Multi-brand Retail,0.8308
617733,2020-11-09,Male,25-34,Young Professional,Tier-2,Vadodara,Gujarat,West,Amazon India,0.1779
617734,2022-10-11,Female,25-34,Gamer,Tier-2,Surat,Gujarat,West,Local Multi-brand Retail,0.5826
617735,2024-07-29,Female,25-34,Young Professional,Tier-2,Kochi,Kerala,South,Flipkart,1.42
617736,2019-05-10,Female,25-34,Family Buyer,Tier-1,Delhi,Delhi,North,Vijay Sales,0.1422
617737,2021-02-16,Male,35-44,Family Buyer,Tier-3,Siliguri,West Bengal,East,Flipkart,0.6688
617738,2023-09-11,Female,35-44,Young Professional,Tier-1,Mumbai,Maharashtra,West,Croma,0.8279
617739,2019-07-30,Male,45+,Family Buyer,Tier-2,Surat,Gujarat,West,Flipkart,1.1131
617740,2023-12-27,Male,45+,Working Professional,Tier-1,Hyderabad,Telangana,South,Amazon India,5.6435
617741,2023-07-06,Male,25-34,Young Professional,Tier-1,Ahmedabad,Gujarat,West,Amazon India,1.5844
617742,2020-12-15,Male,18-24,Student,Tier-1,Mumbai,Maharashtra,West,Amazon India,0.6903
617743,2022-05-23,Male,18-24,Young Professional,Tier-1,Mumbai,Maharashtra,West,Flipkart,2.8042
617744,2024-01-05,Male,25-34,Gift Buyer,Tier-3,Dhanbad,Jharkhand,East,Local Multi-brand Retail,0.4575
617745,2023-05-02,Female,25-34,Student,Tier-2,Chandigarh,Chandigarh,North,Flipkart,0.2837
617746,2022-09-17,Male,25-34,Young Professional,Tier-2,Patna,Bihar,East,Amazon India,1.9864
617747,2024-01-30,Male,18-24,Student,Tier-1,Chennai,Tamil Nadu,South,boAt Official Website,0.8093
617748,2019-12-28,Male,25-34,Young Professional,Tier-2,Jaipur,Rajasthan,North,boAt Official Website,3.0649
617749,2021-08-26,Male,35-44,Working Professional,Tier-3,Varanasi,Uttar Pradesh,North,Vijay Sales,0.5694
617750,2019-09-06,Male,35-44,Working Professional,Tier-2,Bhopal,Madhya Pradesh,Central,Flipkart,0.5566
617751,2022-12-23,Female,25-34,Gift Buyer,Tier-2,Chandigarh,Chandigarh,North,Croma,0.4193
617752,2019-10-19,Female,45+,Family Buyer,Tier-3,Dehradun,Uttarakhand,North,Flipkart,1.052
617753,2020-01-08,Female,35-44,Gamer,Tier-1,Bengaluru,Karnataka,South,Amazon India,1.0529
617754,2020-04-01,Male,45+,Young Professional,Tier-3,Jabalpur,Madhya Pradesh,Central,boAt Official Website,0.4377
617755,2020-06-18,Male,18-24,Student,Tier-2,Vadodara,Gujarat,West,Amazon India,0.169
617756,2020-01-08,Male,45+,Working Professional,Tier-3,Raipur,Chhattisgarh,Central,Amazon India,0.7519
617757,2020-10-23,Male,25-34,Working Professional,Tier-2,Nagpur,Maharashtra,West,Amazon India,0.2614
617758,2019-07-30,Female,18-24,Gamer,Tier-2,Surat,Gujarat,West,Croma,1.226
617759,2019-11-27,Female,45+,Family Buyer,Tier-1,Mumbai,Maharashtra,West,Flipkart,0.2284
617760,2023-11-22,Female,25-34,Gamer,Tier-1,Bengaluru,Karnataka,South,Flipkart,0.6828
617761,2019-06-19,Female,45+,Family Buyer,Tier-1,Delhi,Delhi,North,Amazon India,0.592
617762,2023-10-03,Male,25-34,Family Buyer,Tier-1,Pune,Maharashtra,West,Amazon India,1.1865
617763,2022-10-20,Female,18-24,Student,Tier-1,Mumbai,Maharashtra,West,Flipkart,0.5605
617764,2022-10-17,Female,35-44,Working Professional,Tier-1,Bengaluru,Karnataka,South,Flipkart,3.0139
617765,2023-07-25,Female,35-44,Working Professional,Tier-1,Mumbai,Maharashtra,West,Amazon India,0.8033
617766,2022-05-26,Female,35-44,Young Professional,Tier-3,Varanasi,Uttar Pradesh,North,boAt Official Website,0.676
617767,2019-10-24,Male,25-34,Gift Buyer,Tier-1,Hyderabad,Telangana,South,Flipkart,1.9108
617768,2020-04-07,Female,35-44,Young Professional,Tier-2,Nagpur,Maharashtra,West,Flipkart,0.6647
617769,2023-12-02,Male,18-24,Student,Tier-2,Indore,Madhya Pradesh,Central,Flipkart,1.3167
617770,2021-03-25,Male,35-44,Working Professional,Tier-1,Hyderabad,Telangana,South,Amazon India,1.0422
617771,2023-02-24,Male,18-24,Young Professional,Tier-3,Rajkot,Gujarat,West,Flipkart,0.8811
617772,2021-06-21,Female,25-34,Working Professional,Tier-1,Delhi,Delhi,North,Amazon India,1.2274
617773,2019-01-14,Male,35-44,Working Professional,Tier-1,Mumbai,Maharashtra,West,Flipkart,0.823
617774,2022-12-01,Male,25-34,Family Buyer,Tier-2,Jaipur,Rajasthan,North,Amazon India,0.0595
617775,2024-07-23,Female,35-44,Young Professional,Tier-3,Siliguri,West Bengal,East,Amazon India,0.3805
617776,2023-11-02,Female,25-34,Young Professional,Tier-1,Bengaluru,Karnataka,South,Reliance Digital,3.539
617777,2021-07-28,Male,25-34,Young Professional,Tier-1,Bengaluru,Karnataka,South,Reliance Digital,3.1717
617778,2020-01-25,Male,18-24,Young Professional,Tier-2,Patna,Bihar,East,boAt Official Website,1.6078
617779,2022-11-08,Male,45+,Family Buyer,Tier-1,Chennai,Tamil Nadu,South,boAt Official Website,0.5797
617780,2022-03-08,Male,35-44,Young Professional,Tier-1,Hyderabad,Telangana,South,boAt Official Website,0.5288
617781,2022-02-06,Male,25-34,Young Professional,Tier-1,Delhi,Delhi,North,Flipkart,3.5402
617782,2023-03-25,Male,18-24,Student,Tier-1,Kolkata,West Bengal,East,Croma,0.7544
617783,2020-07-20,Male,18-24,Student,Tier-1,Bengaluru,Karnataka,South,Flipkart,0.3715
617784,2021-03-03,Male,25-34,Young Professional,Tier-3,Agra,Uttar Pradesh,North,Amazon India,1.3848
617785,2021-09-17,Male,35-44,Young Professional,Tier-1,Bengaluru,Karnataka,South,boAt Official Website,0.4202
617786,2023-10-15,Male,25-34,Working Professional,Tier-1,Chennai,Tamil Nadu,South,Flipkart,4.0787
617787,2023-12-14,Male,18-24,Student,Tier-2,Surat,Gujarat,West,Local Multi-brand Retail,0.3817
617788,2020-10-04,Male,35-44,Family Buyer,Tier-1,Pune,Maharashtra,West,Amazon India,1.5048
617789,2020-05-25,Female,18-24,Working Professional,Tier-2,Bhopal,Madhya Pradesh,Central,Croma,0.716
617790,2019-11-13,Female,25-34,Young Professional,Tier-1,Hyderabad,Telangana,South,Reliance Digital,1.0357
617791,2021-09-19,Male,18-24,Student,Tier-1,Bengaluru,Karnataka,South,Amazon India,0.3338
617792,2022-06-23,Male,45+,Family Buyer,Tier-3,Jabalpur,Madhya Pradesh,Central,Croma,0.7156
617793,2019-05-02,Male,35-44,Young Professional,Tier-1,Kolkata,West Bengal,East,Flipkart,2.2585
617794,2019-03-16,Female,35-44,Working Professional,Tier-1,Delhi,Delhi,North,Flipkart,1.1676
617795,2020-01-12,Male,25-34,Young Professional,Tier-2,Ludhiana,Punjab,North,Amazon India,0.4404
617796,2024-05-23,Male,18-24,Gamer,Tier-2,Vadodara,Gujarat,West,Local Multi-brand Retail,2.2108
617797,2020-07-21,Female,35-44,Family Buyer,Tier-2,Lucknow,Uttar Pradesh,North,Flipkart,0.5456
617798,2019-05-27,Female,18-24,Student,Tier-1,Pune,Maharashtra,West,Amazon India,0.285
617799,2022-05-05,Male,25-34,Young Professional,Tier-1,Mumbai,Maharashtra,West,Amazon India,0.3657
617800,2023-01-03,Male,25-34,Working Professional,Tier-1,Hyderabad,Telangana,South,Flipkart,1.4256
617801,2022-04-08,Male,18-24,Student,Tier-1,Hyderabad,Telangana,South,Amazon India,0.5135
617802,2020-04-09,Male,25-34,Young Professional,Tier-2,Lucknow,Uttar Pradesh,North,Vijay Sales,0.9887
617803,2023-04-18,Male,18-24,Young Professional,Tier-1,Bengaluru,Karnataka,South,Amazon India,0.722
617804,2020-02-27,Male,25-34,Young Professional,Tier-2,Jaipur,Rajasthan,North,Flipkart,1.5585
617805,2020-06-01,Male,25-34,Family Buyer,Tier-1,Bengaluru,Karnataka,South,Croma,1.2387
617806,2021-02-07,Female,18-24,Student,Tier-1,Mumbai,Maharashtra,West,Flipkart,0.4927
617807,2022-04-02,Female,45+,Working Professional,Tier-3,Jodhpur,Rajasthan,North,Vijay Sales,0.1903
617808,2019-04-04,Male,35-44,Working Professional,Tier-2,Chandigarh,Chandigarh,North,boAt Official Website,0.2579
617809,2019-08-16,Male,25-34,Young Professional,Tier-1,Mumbai,Maharashtra,West,Flipkart,0.9534
617810,2021-01-21,Female,45+,Working Professional,Tier-1,Hyderabad,Telangana,South,boAt Official Website,2.0393
617811,2020-10-13,Male,25-34,Gift Buyer,Tier-2,Surat,Gujarat,West,Flipkart,0.3587
617812,2019-04-12,Female,25-34,Young Professional,Tier-1,Mumbai,Maharashtra,West,boAt Official Website,1.1724
617813,2019-04-04,Male,25-34,Student,Tier-2,Lucknow,Uttar Pradesh,North,Amazon India,0.5715
617814,2024-11-26,Female,18-24,Student,Tier-2,Chandigarh,Chandigarh,North,Amazon India,0.5749
617815,2023-09-04,Male,45+,Working Professional,Tier-2,Bhopal,Madhya Pradesh,Central,Flipkart,0.3992
617816,2020-03-07,Male,25-34,Working Professional,Tier-3,Agra,Uttar Pradesh,North,Local Multi-brand Retail,0.37
617817,2020-03-06,Male,25-34,Working Professional,Tier-3,Trichy,Tamil Nadu,South,Croma,0.586
617818,2019-07-12,Male,18-24,Gift Buyer,Tier-2,Nagpur,Maharashtra,West,Amazon India,0.4657
617819,2019-10-11,Female,45+,Family Buyer,Tier-3,Gwalior,Madhya Pradesh,Central,boAt Official Website,0.3914
617820,2021-07-02,Female,18-24,Gamer,Tier-1,Ahmedabad,Gujarat,West,Flipkart,1.5058
617821,2024-02-26,Male,45+,Young Professional,Tier-1,Delhi,Delhi,North,Amazon India,1.2531
617822,2019-02-01,Female,18-24,Student,Tier-3,Mysuru,Karnataka,South,Amazon India,1.2472
617823,2022-02-28,Male,18-24,Gamer,Tier-3,Jodhpur,Rajasthan,North,Flipkart,0.2223
617824,2023-07-14,Male,25-34,Young Professional,Tier-2,Patna,Bihar,East,Flipkart,0.711
617825,2024-02-26,Male,18-24,Gamer,Tier-2,Bhopal,Madhya Pradesh,Central,Flipkart,0.3952
617826,2024-09-13,Male,25-34,Working Professional,Tier-2,Nagpur,Maharashtra,West,Amazon India,0.971
617827,2021-03-11,Female,25-34,Young Professional,Tier-1,Chennai,Tamil Nadu,South,Local Multi-brand Retail,2.9152
617828,2019-09-07,Male,18-24,Gamer,Tier-2,Indore,Madhya Pradesh,Central,Amazon India,0.9782
617829,2019-01-05,Male,25-34,Gift Buyer,Tier-1,Hyderabad,Telangana,South,Reliance Digital,0.2251
617830,2021-06-26,Female,25-34,Young Professional,Tier-2,Bhopal,Madhya Pradesh,Central,Local Multi-brand Retail,1.5455
617831,2023-12-31,Male,18-24,Student,Tier-2,Indore,Madhya Pradesh,Central,Local Multi-brand Retail,0.4776
617832,2024-11-18,Male,25-34,Young Professional,Tier-2,Ludhiana,Punjab,North,Flipkart,3.4004
617833,2023-04-20,Male,25-34,Working Professional,Tier-2,Indore,Madhya Pradesh,Central,Croma,3.1399
617834,2022-11-17,Female,35-44,Working Professional,Tier-2,Lucknow,Uttar Pradesh,North,Amazon India,0.7404
617835,2021-09-24,Male,35-44,Working Professional,Tier-3,Siliguri,West Bengal,East,Croma,1.8318
617836,2019-01-02,Female,25-34,Working Professional,Tier-3,Raipur,Chhattisgarh,Central,Amazon India,0.2713
617837,2022-07-08,Female,45+,Family Buyer,Tier-1,Bengaluru,Karnataka,South,Local Multi-brand Retail,0.4271
617838,2024-07-25,Male,25-34,Young Professional,Tier-2,Bhopal,Madhya Pradesh,Central,Local Multi-brand Retail,0.5844
617839,2024-06-13,Male,45+,Family Buyer,Tier-2,Patna,Bihar,East,Flipkart,0.6082
617840,2019-11-04,Female,25-34,Gift Buyer,Tier-1,Delhi,Delhi,North,Flipkart,0.523
617841,2019-01-07,Male,45+,Family Buyer,Tier-3,Dehradun,Uttarakhand,North,Flipkart,0.9385
617842,2024-03-10,Male,25-34,Working Professional,Tier-3,Jabalpur,Madhya Pradesh,Central,Flipkart,1.9884
617843,2023-04-04,Female,35-44,Family Buyer,Tier-3,Raipur,Chhattisgarh,Central,Amazon India,0.2002
617844,2023-05-22,Male,25-34,Gift Buyer,Tier-1,Chennai,Tamil Nadu,South,Flipkart,0.7058
617845,2019-12-31,Male,25-34,Student,Tier-2,Jaipur,Rajasthan,North,Flipkart,0.5133
617846,2021-05-26,Male,25-34,Working Professional,Tier-1,Delhi,Delhi,North,Amazon India,0.9403
617847,2019-08-08,Male,25-34,Working Professional,Tier-1,Bengaluru,Karnataka,South,boAt Official Website,1.0567
617848,2022-10-12,Female,25-34,Gamer,Tier-1,Mumbai,Maharashtra,West,Amazon India,0.8374
617849,2021-11-04,Female,45+,Family Buyer,Tier-1,Hyderabad,Telangana,South,Flipkart,0.6724
617850,2022-07-31,Male,18-24,Gamer,Tier-1,Bengaluru,Karnataka,South,Flipkart,2.3226
617851,2024-03-31,Male,25-34,Young Professional,Tier-3,Gwalior,Madhya Pradesh,Central,Flipkart,0.7153
617852,2024-09-19,Female,25-34,Gift Buyer,Tier-1,Hyderabad,Telangana,South,Croma,0.8284
617853,2024-10-15,Male,25-34,Young Professional,Tier-1,Mumbai,Maharashtra,West,Flipkart,1.0345
617854,2022-09-02,Female,45+,Family Buyer,Tier-1,Chennai,Tamil Nadu,South,Vijay Sales,1.5397
617855,2020-12-08,Male,18-24,Young Professional,Tier-3,Trichy,Tamil Nadu,South,Flipkart,0.3447
617856,2022-05-21,Male,18-24,Student,Tier-1,Bengaluru,Karnataka,South,Amazon India,2.0047
617857,2022-01-28,Male,18-24,Student,Tier-1,Chennai,Tamil Nadu,South,boAt Official Website,0.726
